word,element_number,duration,relative_duration,discourse,speaker,pitch,relative_pitch,intensity,relative_intensity
marjorie,2,0.6800000000000002,0.9340296479029877,suborq_207_8_4,suborq_207,236.8964705882353,1.0625807166842387,53.68176470588235,-0.36970346617923405
marjorie,6,0.5300000000000002,0.20822588849377055,suborq_207_7_3,suborq_207,182.43714285714285,0.18860473477182052,58.773396226415095,0.20405219538900543
marjorie,1,0.49,-0.11123501366516834,suborq_207_8_1,suborq_207,142.62571428571428,-0.481187125688172,60.629183673469385,0.5933673482019092
marjorie,6,0.5999999999999996,0.5652643609360752,suborq_207_8_1,suborq_207,190.30574468085106,0.26751139433121274,53.050333333333334,-0.40494756043874613
marjorie,1,0.45999999999999996,-0.14797050079724283,suborq_207_8_2,suborq_207,201.59558139534883,0.4936801898990531,59.41608695652174,0.304823211465935
marjorie,1,0.6600000000000001,0.8169878731378968,suborq_207_7_1,suborq_207,211.4254716981132,0.5822122729067478,55.165454545454544,-0.23079119593565886
marjorie,1,0.4700000000000001,-0.10609397363010495,suborq_207_7_2,suborq_207,169.28511627906977,-0.09795008964009563,59.34085106382979,0.2992808548502771
marjorie,6,0.6800000000000006,0.9713102380221812,suborq_207_7_2,suborq_207,204.68865384615384,0.4961284692508889,52.91441176470588,-0.5920760081132768
lillian,5,0.3200000000000003,-0.6163917546307722,suborq_207_5_3,suborq_207,153.45666666666668,-0.3962148695568249,57.2525,0.1588080437825005
lillian,10,0.3700000000000001,-0.3182674847759086,suborq_207_5_3,suborq_207,253.65756756756758,1.1676974877129465,57.31621621621622,0.21704656917354534
lillian,10,0.33000000000000007,-0.5231312574267253,suborq_207_5_2,suborq_207,261.8278787878788,1.300324205914905,62.36272727272727,0.7023323842630956
lillian,6,0.35999999999999943,-0.351857375246442,suborq_207_5_4,suborq_207,245.48305555555555,1.061831743883578,59.231944444444444,0.4035603023028657
lillian,5,0.43999999999999995,0.16724788653024125,suborq_207_5_2,suborq_207,136.94386363636363,-0.6109583508627983,58.13340909090909,0.35656305744045524
lillian,10,0.33000000000000007,-0.5859545279078142,suborq_207_5_1,suborq_207,232.76151515151514,0.8346357374941281,60.121515151515155,0.4923904757079502
lillian,6,0.35000000000000053,-0.4048564749954232,suborq_207_6_4,suborq_207,235.76514285714285,0.8859115353088236,57.66028571428571,0.11539904171745793
lillian,10,0.3799999999999999,-0.1856156971599913,suborq_207_6_1,suborq_207,259.63973684210526,1.2604034297117774,65.46815789473685,1.0961130888684332
lillian,10,0.41999999999999993,0.08316200253238228,suborq_207_6_2,suborq_207,229.45857142857142,0.7819210916410441,58.10357142857143,0.219005366700047
lillian,5,0.3299999999999996,-0.5231312574267281,suborq_207_6_2,suborq_207,139.6539393939394,-0.6239168930104857,55.378181818181815,-0.20824230503947108
lillian,5,0.41000000000000014,0.08517346015648812,suborq_207_6_3,suborq_207,122.11804878048781,-0.8892232517358071,58.554146341463415,0.24110461281041662
lillian,10,0.41000000000000014,0.01311293588027801,suborq_207_6_3,suborq_207,226.13439024390243,0.7304798992074895,60.250243902439024,0.28226181107393006
lauren,4,0.30000000000000027,-0.2241685896919719,suborq_207_4_4,suborq_207,139.365,-0.714253703240341,42.644,-1.1730209405362964
lauren,8,0.4500000000000002,0.7506742597153109,suborq_207_4_3,suborq_207,120.3440625,-0.8652195671833488,49.68977777777778,-0.25358378566935136
lauren,8,0.34999999999999964,0.06560618824112985,suborq_207_4_1,suborq_207,184.4044,0.0572479124214963,51.71028571428572,-0.3544971256166569
