experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborq,1067,4,2,7,WOULD,3,0.130,0,0.130,2.7,145.692,159.83,0,134.81,0.072,152.730,142.597,135.286,--undefined--,58.452,62.969
suborq,1067,4,2,8,THAT,3,0.190,0,0.190,4.21,153.918,157.89,0.072,152.05,0.108,--undefined--,156.210,152.773,153.307,62.402,74.538
suborq,1067,4,2,9,MEGAN,5,0.330,0,0.330,4.4,165.227,188.59,0.203,82.53,0.092,--undefined--,143.595,184.403,169.270,61.390,73.066
suborq,1067,4,2,10,AND,3,0.130,0,0.130,4.73,152.599,160.50,0,147.63,0.079,157.039,150.827,149.780,152.749,62.564,68.983
suborq,1067,4,2,11,LAUREN,5,0.670,0.060,0.730,4.86,191.871,284.66,0.289,145.16,0.550,158.120,251.070,191.438,151.775,66.671,75.943
suborq,1067,4,2,12,OR,2,0.100,0,0.100,5.59,173.227,179.01,0.067,162.65,0.100,--undefined--,167.914,176.599,172.553,57.517,63.115
suborq,1067,4,2,13,MORGAN,6,0.400,0,0.400,5.69,148.032,166.04,0.044,126.85,0.332,161.491,145.507,142.774,132.819,59.137,67.778
suborq,1067,4,2,14,HELP,4,0.330,0.060,0.390,6.22,200.917,298.91,0.212,90.87,0.102,--undefined--,118.722,277.010,--undefined--,58.929,71.893
suborq,1067,4,3,1,THAT,3,0.140,0,0.140,0.6,287.134,317.83,0.044,243.47,0.140,314.921,312.508,278.360,249.172,67.508,78.637
suborq,1067,4,3,2,MEGAN,5,0.250,0,0.250,0.74,232.436,255.82,0.207,211.21,0.060,223.180,224.078,242.922,242.918,70.969,81.174
suborq,1067,4,3,3,AND,3,0.130,0,0.130,0.99,198.434,224.41,0,181.71,0.130,216.034,201.077,191.803,184.823,69.513,78.262
suborq,1067,4,3,4,LAUREN,5,0.670,0,0.670,1.12,200.259,253.05,0.582,153.91,0.403,186.221,226.723,170.746,240.528,65.638,77.699
suborq,1067,4,3,5,OR,2,0.140,0,0.140,1.79,202.539,207.72,0.129,195.28,0.069,--undefined--,196.399,200.590,206.820,63.197,70.477
suborq,1067,4,3,6,DILLON,5,0.320,0,0.320,1.93,265.986,311.85,0.203,176.64,0.320,204.930,266.666,304.967,239.306,67.086,75.860
suborq,1067,4,3,7,WOULD,3,0.130,0,0.130,2.25,155.325,176.64,0,147.22,0.082,165.385,150.470,147.532,--undefined--,61.184,66.077
suborq,1067,4,3,8,THAT,3,0.110,0,0.110,3.97,168.856,176.75,0.072,159.21,0.102,--undefined--,--undefined--,175.506,164.520,61.660,76.326
suborq,1067,4,3,9,MORGAN,6,0.590,0,0.590,4.08,178.613,220.99,0.277,87.04,0.082,130.047,208.057,193.779,157.311,63.233,74.105
suborq,1067,4,3,10,AND,3,0.440,0.610,1.050,4.67,204.814,282.13,0.141,160.27,0.307,205.014,268.008,167.004,170.435,65.412,73.774
suborq,1067,4,3,11,LAUREN,5,0.430,0,0.430,5.72,174.780,188.26,0.072,164.15,0.316,182.461,177.012,170.033,164.596,55.249,67.486
suborq,1067,4,3,12,OR,2,0.160,0,0.160,6.15,210.204,221.43,0.115,184.60,0.042,184.595,196.267,218.107,218.342,66.014,75.223
suborq,1067,4,3,13,MORGAN,6,0.400,0,0.400,6.31,240.041,364.57,0.207,154.98,0.227,213.683,275.118,274.349,168.330,65.464,76.325
suborq,1067,4,3,14,HELP,4,0.270,0.050,0.320,6.85,135.440,160.90,0.002,88.10,0.122,151.549,117.075,--undefined--,--undefined--,54.736,73.141
suborq,1067,4,4,1,THAT,3,0.170,0.030,0.200,0.7,209.166,238.66,0.035,183.56,0.105,236.892,214.778,185.127,--undefined--,62.724,77.972
suborq,1067,4,4,2,DILLON,5,0.310,0,0.310,0.9,259.445,314.96,0.192,164.61,0.310,--undefined--,253.191,304.730,220.235,65.931,74.450
suborq,1067,4,4,3,WOULD,3,0.130,0,0.130,1.21,149.711,164.61,0,144.24,0.095,156.119,147.602,145.782,144.236,60.562,64.768
suborq,1067,4,4,8,THAT,3,0.260,0.060,0.320,2.93,155.702,164.27,0.085,147.87,0.135,--undefined--,157.177,148.049,--undefined--,53.868,68.701
suborq,1067,4,4,9,MEGAN,5,0.300,0,0.300,3.25,174.324,220.98,0.245,76.32,0.070,89.588,168.395,199.172,210.831,63.232,73.928
suborq,1067,4,4,10,AND,3,0.160,0,0.160,3.55,157.259,193.44,0,140.98,0.113,176.184,159.547,146.122,147.182,65.073,70.478
suborq,1067,4,4,11,LAUREN,5,0.430,0.290,0.720,3.71,162.266,205.84,0.144,142.73,0.267,157.988,190.786,146.477,146.380,66.138,74.491
suborq,1067,4,4,12,OR,2,0.220,0,0.220,4.43,205.919,243.07,0.220,177.55,0.076,191.823,181.636,202.460,235.019,66.609,74.236
suborq,1067,4,4,13,MORGAN,6,0.370,0,0.370,4.65,215.929,282.07,0.370,158.20,0.133,219.579,164.674,199.100,273.017,65.153,73.739
suborq,1067,4,4,14,HELP,4,0.300,0.040,0.340,5.13,295.204,367.90,0.150,154.95,0.170,287.545,320.213,260.550,--undefined--,61.628,78.355
suborq,1067,5,1,1,THAT,3,0.100,0,0.100,1.22,159.266,159.94,0.083,158.59,0.093,--undefined--,--undefined--,--undefined--,159.266,64.973,77.520
suborq,1067,5,1,2,MARION,6,0.550,0.350,0.900,1.32,196.125,245.62,0.274,76.02,0.053,149.998,221.704,188.227,199.854,65.885,73.570
suborq,1067,5,1,3,OR,1,0.070,0,0.070,2.22,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,60.685,67.856
suborq,1067,5,1,4,BENJAMIN,8,0.440,0,0.440,2.29,261.902,284.09,0.376,206.74,0.101,207.814,249.587,273.970,278.545,66.120,78.454
suborq,1067,5,1,5,AND,3,0.140,0,0.140,2.73,269.072,276.36,0,250.54,0.133,275.346,274.342,268.603,257.257,67.171,71.633
suborq,1067,5,1,6,JEREMY,6,0.330,0,0.330,2.87,251.641,312.04,0.175,159.67,0.325,248.535,284.956,288.605,182.668,69.083,74.704
suborq,1067,5,1,7,HAVE,3,0.130,0,0.130,3.2,151.859,163.86,0.009,141.06,0.084,160.364,152.374,142.928,142.490,60.736,71.226
suborq,1067,5,1,8,THAT,3,0.220,0.050,0.270,4.95,168.043,178.96,0.053,161.35,0.153,178.809,171.127,162.876,--undefined--,62.030,77.358
suborq,1067,5,1,9,MARION,6,0.820,0.130,0.950,5.22,181.772,207.51,0.483,76.24,0.128,130.183,184.681,203.299,196.255,64.937,79.119
suborq,1067,5,1,10,OR,2,0.090,0,0.090,6.17,179.934,181.58,0.073,176.70,0.090,--undefined--,--undefined--,--undefined--,179.934,59.822,69.520
suborq,1067,5,1,11,BENJAMIN,8,0.450,0,0.450,6.26,187.710,193.28,0.221,168.02,0.013,182.316,188.409,187.980,188.874,62.843,75.876
suborq,1067,5,1,12,AND,3,0.140,0,0.140,6.71,161.932,185.05,0,150.11,0.092,175.961,161.931,153.717,156.117,62.993,67.939
suborq,1067,5,1,13,LILLIAN,6,0.390,0,0.390,6.85,191.149,265.52,0.361,154.48,0.092,157.802,158.230,201.835,251.115,64.196,68.886
suborq,1067,5,1,14,GO,2,0.240,0.040,0.280,7.51,265.092,365.00,0.128,158.11,0.148,305.065,322.570,232.440,197.164,59.945,72.958
suborq,1067,5,2,1,THAT,3,0.130,0,0.130,1.04,161.680,174.77,0.053,147.96,0.113,--undefined--,173.282,162.421,151.051,69.510,76.052
suborq,1067,5,2,2,MARION,6,0.740,0,0.740,1.17,240.646,332.95,0.673,81.35,0.053,159.522,220.607,282.963,290.742,67.689,78.436
suborq,1067,5,2,3,OR,2,0.160,0,0.160,1.91,175.583,187.82,0.121,77.45,0.053,--undefined--,135.216,186.815,186.399,63.213,70.460
suborq,1067,5,2,4,JEREMY,6,0.430,0,0.430,2.07,230.833,276.63,0.430,181.96,0.003,182.161,194.342,224.194,267.248,67.505,74.444
suborq,1067,5,2,5,AND,3,0.100,0,0.100,2.5,257.899,276.78,0.002,231.12,0.100,275.750,266.740,251.912,237.195,66.266,72.097
suborq,1067,5,2,6,LILLIAN,6,0.280,0,0.280,2.6,209.840,235.78,0.104,164.78,0.280,225.796,234.093,207.980,171.493,68.327,73.144
suborq,1067,5,2,7,HAVE,3,0.120,0.020,0.140,2.88,151.066,164.78,0,139.17,0.093,160.438,152.709,143.267,139.234,60.546,67.810
suborq,1067,5,2,8,THAT,3,0.310,0.070,0.380,4.68,157.537,172.79,0.083,151.50,0.223,165.724,161.034,152.786,--undefined--,64.500,77.294
suborq,1067,5,2,9,MARION,6,0.720,0,0.720,5.06,198.561,293.87,0.374,73.67,0.098,132.379,221.989,243.226,178.823,64.678,78.738
suborq,1067,5,2,10,OR,2,0.480,0,0.480,5.78,166.165,180.36,0.103,91.60,0.083,137.884,174.098,168.591,165.669,70.280,75.155
suborq,1067,5,2,11,BENJAMIN,8,0.430,0,0.430,6.26,195.029,204.18,0.223,160.43,0.003,160.636,198.136,199.006,192.305,60.210,80.468
suborq,1067,5,2,12,AND,3,0.140,0,0.140,6.69,170.547,182.10,0,161.98,0.091,176.705,168.203,165.370,171.910,66.033,70.389
suborq,1067,5,2,13,LILLIAN,6,0.370,0,0.370,6.83,206.007,362.53,0.169,151.08,0.263,186.552,287.490,170.762,171.715,66.590,74.094
suborq,1067,5,2,14,GO,2,0.210,0.060,0.270,7.45,268.900,364.93,0.139,157.66,0.158,277.916,299.744,304.003,182.767,64.513,76.876
suborq,1067,5,3,1,THAT,3,0.110,0,0.110,5.54,190.488,199.11,0.089,183.02,0.062,--undefined--,187.170,187.860,197.835,63.745,70.328
suborq,1067,5,3,2,JEREMY,6,0.590,0.020,0.610,5.65,233.134,296.47,0.574,193.37,0.154,--undefined--,204.964,240.141,255.548,66.148,77.613
suborq,1067,5,3,3,OR,2,0.120,0,0.120,6.26,189.398,192.47,0.034,181.79,0.120,192.468,191.188,187.964,188.979,61.370,71.032
suborq,1067,5,3,4,BENJAMIN,8,0.410,0,0.410,6.38,204.999,245.29,0.397,169.53,0.024,174.239,177.381,214.285,241.538,61.808,76.040
suborq,1067,5,3,5,AND,3,0.160,0,0.160,6.79,228.371,244.46,0,200.73,0.160,242.874,236.243,226.425,207.942,65.796,72.845
suborq,1067,5,3,6,LILLIAN,6,0.220,0,0.220,6.95,209.316,226.96,0.110,172.93,0.220,204.265,222.191,220.289,190.519,69.709,72.581
suborq,1067,5,3,7,HAVE,3,0.130,0.010,0.140,7.17,163.825,175.07,0.018,144.62,0.074,173.454,162.244,145.646,--undefined--,63.018,69.903
suborq,1067,5,3,8,THAT,3,0.200,0,0.200,8.79,118.295,163.48,0.119,81.29,0.154,--undefined--,155.024,124.792,81.300,57.113,68.664
suborq,1067,5,3,9,MARION,6,0.620,0.380,1.000,8.99,164.744,266.81,0.273,79.47,0.080,83.288,214.907,191.130,--undefined--,63.226,74.933
suborq,1067,5,3,10,OR,1,0.060,0,0.060,9.99,141.883,172.77,0.051,79.76,0.024,--undefined--,79.757,171.909,172.066,61.241,66.376
suborq,1067,5,3,11,BENJAMIN,8,0.450,0,0.450,10.05,161.849,177.45,0.104,148.98,0.450,170.310,170.020,159.865,152.512,64.665,80.053
suborq,1067,5,3,12,AND,3,0.200,0,0.200,10.5,127.579,166.30,0.179,76.56,0.146,148.453,143.849,92.519,125.495,60.146,68.033
suborq,1067,5,3,13,LILLIAN,6,0.310,0,0.310,10.7,200.862,240.39,0.273,155.47,0,164.758,186.103,216.044,236.544,65.801,69.538
suborq,1067,5,3,14,GO,2,0.060,0,0.060,11.51,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,38.386,45.210
suborq,1067,5,4,1,THAT,3,0.150,0,0.150,1.12,175.878,176.82,0.044,174.42,0.068,--undefined--,175.836,175.941,--undefined--,59.792,74.761
suborq,1067,5,4,2,JEREMY,6,0.370,0,0.370,1.27,238.968,310.39,0.176,166.30,0.338,238.330,285.347,258.778,172.872,69.443,78.936
suborq,1067,5,4,7,HAS,3,0.180,0,0.180,1.64,161.952,170.12,0.031,154.07,0.093,169.055,160.244,155.730,--undefined--,70.002,75.852
suborq,1067,5,4,8,THAT,3,0.150,0,0.150,3.18,177.152,184.27,0.063,162.10,0.124,181.635,182.166,176.256,165.501,69.962,77.305
suborq,1067,5,4,9,MARION,6,0.710,0.310,1.020,3.33,198.498,290.50,0.316,83.14,0.069,165.709,261.758,188.875,151.747,65.914,77.532
suborq,1067,5,4,10,OR,2,0.250,0,0.250,4.35,229.044,267.85,0.154,109.68,0.053,110.247,228.375,263.997,239.403,70.235,77.772
suborq,1067,5,4,11,BENJAMIN,8,0.430,0,0.430,4.6,193.525,222.80,0.220,164.65,0.428,201.071,204.205,209.454,174.656,64.816,78.698
suborq,1067,5,4,12,AND,3,0.120,0,0.120,5.03,156.894,165.84,0,151.95,0.061,159.666,153.830,155.747,158.332,62.041,68.563
suborq,1067,5,4,13,LILLIAN,6,0.420,0,0.420,5.15,209.254,286.38,0.200,150.69,0.390,172.057,261.583,224.243,160.596,66.405,75.528
suborq,1067,5,4,14,GO,2,0.270,0.050,0.320,5.85,244.424,312.99,0.254,190.47,0.087,193.141,197.576,246.751,305.300,63.430,72.419
suborq,1067,6,1,1,THAT,3,0.150,0,0.150,1.05,159.558,167.73,0.061,154.23,0.085,--undefined--,164.094,155.635,--undefined--,62.982,75.135
suborq,1067,6,1,2,MARION,6,0.450,0,0.450,1.2,218.651,263.75,0.383,78.56,0.031,137.314,205.318,253.418,260.760,68.449,75.907
suborq,1067,6,1,3,OR,2,0.110,0,0.110,1.65,169.982,170.43,0.101,169.01,0.110,--undefined--,--undefined--,--undefined--,169.982,63.140,65.313
suborq,1067,6,1,4,BENJAMIN,8,0.570,0.070,0.640,1.76,173.860,241.38,0.231,144.20,0.451,180.057,224.500,156.952,146.975,61.677,76.530
suborq,1067,6,1,5,AND,3,0.160,0,0.160,2.4,175.734,179.52,0.110,169.51,0.081,--undefined--,169.514,176.436,175.507,57.512,68.215
suborq,1067,6,1,6,JEREMY,6,0.380,0,0.380,2.56,263.949,298.63,0.293,201.37,0.071,204.408,250.959,285.324,273.457,68.370,74.020
suborq,1067,6,1,7,HAVE,3,0.150,0,0.150,2.94,180.769,215.41,0,161.32,0.091,200.198,172.252,161.695,--undefined--,60.872,66.115
suborq,1067,6,1,8,THAT,3,0.300,0.280,0.580,4.94,160.140,170.39,0.080,149.13,0.231,169.516,164.388,156.392,149.877,63.548,76.777
suborq,1067,6,1,9,MARION,6,0.780,0.190,0.970,5.52,197.386,217.55,0.701,173.14,0.118,177.901,198.757,206.703,205.665,65.804,75.994
suborq,1067,6,1,10,OR,2,0.130,0,0.130,6.49,180.424,186.75,0.061,166.79,0.130,--undefined--,186.663,184.483,174.724,65.719,71.826
suborq,1067,6,1,11,BENJAMIN,8,0.600,0.180,0.780,6.62,207.468,254.92,0.566,158.80,0.021,167.321,182.921,220.095,230.114,63.293,76.223
suborq,1067,6,1,12,AND,3,0.180,0,0.180,7.4,156.809,168.35,0.071,148.98,0.180,--undefined--,165.195,157.133,152.095,59.734,68.520
suborq,1067,6,1,13,LILLIAN,6,0.360,0,0.360,7.58,200.674,260.68,0.310,143.31,0.093,146.683,153.618,210.397,256.004,64.514,71.125
suborq,1067,6,1,14,GO,2,0.060,0,0.060,8.39,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,36.176,39.194
suborq,1067,6,2,1,THAT,3,0.100,0,0.100,1.26,166.937,171.68,0.055,163.46,0.075,--undefined--,171.681,167.472,163.459,63.832,72.983
suborq,1067,6,2,2,MARION,6,0.380,0,0.380,1.36,197.159,234.54,0.279,79.57,0.060,131.501,184.698,219.260,225.870,67.645,74.783
suborq,1067,6,2,3,OR,1,0.100,0,0.100,1.74,176.783,201.20,0,165.89,0.100,191.453,178.723,170.351,166.604,67.052,68.489
suborq,1067,6,2,4,JEREMY,6,0.510,0,0.510,1.84,168.829,197.03,0.201,140.78,0.413,169.791,187.424,169.197,145.809,65.700,75.435
suborq,1067,6,2,5,AND,3,0.410,0,0.410,2.35,175.927,189.46,0.182,161.82,0.129,179.642,177.690,172.778,--undefined--,54.352,65.714
suborq,1067,6,2,6,LILLIAN,6,0.330,0,0.330,2.76,200.872,247.23,0.135,146.95,0.286,206.734,241.519,200.504,155.408,68.967,74.991
suborq,1067,6,2,7,HAVE,3,0.160,0.020,0.180,3.09,157.422,162.24,0.032,152.36,0.055,159.599,152.960,--undefined--,--undefined--,62.088,70.436
suborq,1067,6,2,8,THAT,3,0.140,0,0.140,4.85,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,59.563,71.075
suborq,1067,6,2,9,MARION,6,0.480,0,0.480,4.99,195.301,214.12,0.231,163.09,0.465,183.994,205.954,203.425,171.030,67.194,73.440
suborq,1067,6,2,10,OR,1,0.060,0,0.060,5.47,171.344,176.72,0.034,159.98,0.059,168.966,174.641,176.069,165.700,64.325,65.962
suborq,1067,6,2,11,BENJAMIN,8,0.740,0,0.740,5.53,211.953,277.16,0.335,155.53,0.479,176.491,239.413,174.659,--undefined--,58.894,77.199
suborq,1067,6,2,12,AND,3,0.270,0,0.270,6.27,147.321,181.31,0.119,82.98,0.100,--undefined--,122.314,164.877,154.026,56.564,62.636
suborq,1067,6,2,13,LILLIAN,6,0.300,0,0.300,6.54,196.743,244.15,0.265,150.46,0,153.772,171.301,231.086,240.770,66.118,69.688
suborq,1067,6,2,14,GO,2,0.260,0.050,0.310,7.09,279.264,318.84,0.198,228.83,0.045,234.570,250.996,301.858,313.144,61.989,69.366
suborq,1067,6,3,1,THAT,3,0.160,0,0.160,1.48,174.419,182.88,0.101,169.06,0.077,--undefined--,172.952,176.335,--undefined--,61.604,74.368
suborq,1067,6,3,2,JEREMY,6,0.440,0,0.440,1.64,244.983,283.13,0.390,184.96,0.106,185.693,213.891,255.795,278.181,70.809,76.871
suborq,1067,6,3,3,OR,1,0.080,0,0.080,2.08,219.849,268.87,0,178.91,0.080,258.504,230.610,203.584,186.700,69.572,71.723
suborq,1067,6,3,4,BENJAMIN,8,0.590,0,0.590,2.16,183.951,245.87,0.237,150.04,0.497,191.260,231.968,163.748,153.265,62.329,75.176
suborq,1067,6,3,5,AND,3,0.220,0,0.220,2.75,189.446,193.73,0.165,186.73,0.148,--undefined--,--undefined--,189.372,189.512,59.425,68.960
suborq,1067,6,3,6,LILLIAN,6,0.360,0,0.360,2.97,209.815,260.95,0.167,160.07,0.315,196.879,246.809,249.700,166.916,68.099,73.927
suborq,1067,6,3,7,HAVE,3,0.140,0.020,0.160,3.33,160.998,168.53,0,157.30,0.051,162.324,158.791,--undefined--,--undefined--,63.408,73.637
suborq,1067,6,3,8,THAT,3,0.220,0,0.220,5.2,163.710,171.72,0.041,154.39,0.131,171.481,164.894,155.547,--undefined--,62.276,73.267
suborq,1067,6,3,9,MARION,6,0.770,0,0.770,5.42,209.642,369.12,0.466,75.51,0.126,136.622,203.614,309.593,146.480,63.785,75.474
suborq,1067,6,3,10,OR,1,0.060,0,0.060,6.19,149.515,152.48,0,148.17,0.024,151.059,148.674,149.065,149.263,65.118,66.859
suborq,1067,6,3,11,BENJAMIN,8,0.670,0.040,0.710,6.25,137.850,152.99,0.111,74.94,0.451,146.605,144.082,75.071,--undefined--,57.563,75.552
suborq,1067,6,3,12,AND,3,0.170,0,0.170,6.96,172.218,178.60,0.074,162.51,0.170,--undefined--,178.188,172.610,167.758,59.597,65.646
suborq,1067,6,3,13,LILLIAN,6,0.440,0,0.440,7.13,200.033,246.02,0.380,153.37,0.043,156.896,180.610,221.034,241.593,66.428,72.069
suborq,1067,6,3,14,GO,2,0.060,0,0.060,7.99,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,44.339,52.929
suborq,1067,6,4,1,THAT,3,0.120,0,0.120,1.22,172.864,181.09,0.051,167.37,0.081,--undefined--,179.213,169.337,--undefined--,63.201,74.721
suborq,1067,6,4,2,JEREMY,6,0.410,0,0.410,1.34,235.344,290.50,0.244,160.73,0.410,--undefined--,237.798,279.278,189.273,67.535,75.929
suborq,1067,6,4,7,HAS,3,0.210,0,0.210,1.75,152.709,160.73,0,148.43,0.061,153.539,149.411,--undefined--,--undefined--,65.833,72.667
suborq,1067,6,4,8,THAT,3,0.170,0,0.170,3.31,152.780,162.63,0.061,146.68,0.101,--undefined--,156.628,147.339,--undefined--,63.621,76.642
suborq,1067,6,4,9,MARION,6,0.430,0,0.430,3.48,219.914,275.79,0.350,163.02,0.070,165.159,181.964,246.794,262.455,68.568,77.299
suborq,1067,6,4,10,OR,1,0.060,0,0.060,3.91,187.126,222.85,0,168.41,0.060,206.439,190.079,180.057,171.928,65.995,67.644
suborq,1067,6,4,11,BENJAMIN,8,0.520,0.080,0.600,3.97,191.415,265.98,0.184,144.83,0.491,192.531,253.316,169.195,154.686,63.822,79.090
suborq,1067,6,4,12,AND,3,0.130,0,0.130,4.57,169.421,173.08,0.093,162.53,0.130,--undefined--,--undefined--,171.459,167.428,59.102,67.195
suborq,1067,6,4,13,LILLIAN,6,0.350,0,0.350,4.7,192.349,253.22,0.303,150.78,0.088,157.311,156.658,206.266,249.160,62.987,67.072
suborq,1067,6,4,14,GO,2,0.060,0.010,0.070,5.5,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,41.420,49.303
suborq,1067,7,1,1,THAT,3,0.130,0,0.130,0.78,178.813,184.53,0.051,172.56,0.098,--undefined--,184.067,177.055,176.548,67.062,79.289
suborq,1067,7,1,2,MARJORIE,6,0.760,0.310,1.070,0.91,173.511,233.33,0.290,82.18,0.061,150.443,228.475,161.485,182.620,65.328,78.187
suborq,1067,7,1,3,AND,3,0.200,0,0.200,1.98,170.949,175.79,0.085,161.76,0.200,--undefined--,174.887,172.583,166.644,60.253,67.218
suborq,1067,7,1,4,LOGAN,5,0.520,0,0.520,2.18,202.103,266.36,0.461,155.22,0.042,158.989,181.359,234.330,256.129,65.487,74.183
suborq,1067,7,1,5,OR,2,0.100,0,0.100,2.7,198.199,274.39,0.011,179.03,0.100,274.389,--undefined--,181.694,180.193,62.714,66.645
suborq,1067,7,1,6,SALLY,4,0.380,0,0.380,2.8,195.059,220.58,0.280,172.23,0.380,176.387,183.153,201.350,198.147,71.289,76.949
suborq,1067,7,1,7,WERE,2,0.120,0,0.120,3.18,146.155,177.65,0.017,81.40,0.041,157.342,98.552,156.887,155.971,59.342,62.390
suborq,1067,7,1,8,THAT,3,0.270,0,0.270,5.87,145.087,156.14,0.081,140.04,0.145,--undefined--,147.591,142.203,--undefined--,60.843,72.851
suborq,1067,7,1,9,MARJORIE,6,0.670,0.060,0.730,6.14,178.438,274.39,0.247,152.25,0.587,165.702,268.226,165.361,154.820,66.376,78.787
suborq,1067,7,1,10,AND,3,0.370,0.180,0.550,6.87,160.576,185.50,0.061,148.52,0.231,174.181,160.373,151.256,--undefined--,54.654,66.242
suborq,1067,7,1,11,LOGAN,5,0.320,0,0.320,7.42,187.163,209.83,0.238,162.80,0.060,164.265,175.720,195.568,204.103,63.818,74.325
suborq,1067,7,1,12,OR,1,0.090,0,0.090,7.74,168.997,187.28,0,153.44,0.090,182.042,172.460,164.217,157.269,67.946,70.179
suborq,1067,7,1,13,MOLLY,4,0.400,0,0.400,7.83,164.486,229.80,0.378,127.01,0.152,149.717,132.785,154.458,220.982,67.729,77.300
suborq,1067,7,1,14,NOMINATED,9,0.520,0.050,0.570,8.31,264.127,368.58,0.456,171.67,0.481,247.457,255.610,269.776,292.594,64.359,71.306
suborq,1067,7,2,1,THAT,3,0.240,0.060,0.300,0.66,230.748,275.09,0.048,201.26,0.162,273.383,233.514,206.055,--undefined--,70.682,83.452
suborq,1067,7,2,2,MARJORIE,6,0.710,0.210,0.920,0.96,199.155,280.02,0.287,166.19,0.632,185.829,250.490,181.402,167.597,67.496,82.512
suborq,1067,7,2,3,AND,3,0.170,0,0.170,1.88,187.328,189.91,0.112,181.06,0.142,--undefined--,189.301,188.323,183.273,60.658,72.751
suborq,1067,7,2,4,SALLY,4,0.400,0,0.400,2.05,281.268,330.15,0.316,228.02,0.153,--undefined--,234.507,287.457,304.634,73.326,82.386
suborq,1067,7,2,5,OR,1,0.050,0,0.050,2.45,198.316,239.49,0,176.51,0.050,223.527,202.153,188.013,179.571,69.626,72.362
suborq,1067,7,2,6,MOLLY,4,0.310,0,0.310,2.5,215.047,275.81,0.218,169.66,0.055,171.895,194.050,259.584,234.659,71.420,80.787
suborq,1067,7,2,7,WERE,2,0.110,0,0.110,2.81,153.747,193.28,0,83.59,0.052,189.101,83.585,138.587,157.237,57.868,62.642
suborq,1067,7,2,8,THAT,3,0.130,0,0.130,5.68,149.662,152.42,0.107,147.38,0.082,--undefined--,--undefined--,147.801,151.660,59.752,73.140
suborq,1067,7,2,9,MARJORIE,6,0.600,0,0.600,5.81,177.658,259.92,0.250,83.84,0.058,133.704,237.490,171.063,163.769,66.946,79.065
suborq,1067,7,2,10,AND,3,0.330,0,0.330,6.41,168.298,177.99,0.207,160.10,0.330,--undefined--,--undefined--,174.808,164.296,52.745,66.969
suborq,1067,7,2,11,LOGAN,5,0.400,0,0.400,6.74,211.860,340.08,0.248,76.23,0.075,107.712,199.243,320.522,247.612,65.068,74.945
suborq,1067,7,2,12,OR,1,0.080,0,0.080,7.14,162.867,194.48,0,150.21,0.080,179.707,164.113,155.993,151.654,62.966,65.457
suborq,1067,7,2,13,MOLLY,4,0.520,0.210,0.730,7.22,127.369,170.19,0.101,77.58,0.292,160.584,152.171,89.164,88.855,62.291,70.539
suborq,1067,7,2,14,NOMINATED,9,0.570,0,0.570,8.02,197.110,308.53,0.392,155.38,0.111,162.255,180.520,278.019,175.686,62.583,70.935
suborq,1067,7,3,1,THAT,3,0.180,0,0.180,0.73,186.282,203.21,0.064,171.19,0.104,--undefined--,193.681,174.465,--undefined--,60.762,78.582
suborq,1067,7,3,2,SALLY,4,0.680,0,0.680,0.91,219.509,299.62,0.328,163.15,0.604,211.791,254.114,217.054,165.279,71.897,82.692
suborq,1067,7,3,3,AND,3,0.340,0,0.340,1.59,177.659,184.49,0.134,168.51,0.303,--undefined--,183.280,180.108,172.515,58.175,70.247
suborq,1067,7,3,4,LOGAN,5,0.230,0,0.230,1.93,213.825,252.70,0.180,181.26,0.018,185.353,203.364,228.235,243.360,68.522,74.117
suborq,1067,7,3,5,OR,1,0.070,0,0.070,2.16,204.991,228.62,0,185.19,0.070,223.529,210.011,197.726,188.698,72.273,75.271
suborq,1067,7,3,6,MOLLY,4,0.310,0,0.310,2.23,242.752,310.41,0.231,183.37,0.008,185.303,208.874,287.024,289.808,72.225,81.162
suborq,1067,7,3,7,WERE,2,0.110,0,0.110,2.54,186.263,248.79,0,161.45,0.110,223.404,184.462,173.338,163.848,62.350,68.139
suborq,1067,7,3,8,THAT,3,0.110,0,0.110,5.13,160.651,170.40,0.054,151.61,0.104,--undefined--,170.396,165.242,153.837,63.585,74.923
