experiment,participant,item,condition,word,wordlabel,phonelength,duration,silence,durasil,begin,meanpit,maxpitch,maxPitTime,minpitch,minPitTime,firstpitch,secondpitch,thirdpitch,fourthpitch,meanIntensity,maxIntensity
suborn,1265,5,3,6,LILLIAN,6,0.340,0,0.340,2.94,151.191,160.83,0.077,142.91,0.290,159.199,149.116,149.866,146.582,58.005,64.333
suborn,1265,5,3,7,HAVE,3,0.180,0.050,0.230,3.28,150.611,165.17,0.039,132.15,0.124,161.738,154.001,139.473,139.054,58.934,66.356
suborn,1265,5,3,8,THAT,3,0.100,0,0.100,5.19,126.343,164.05,0.059,68.56,0.088,--undefined--,162.911,160.646,89.338,56.810,62.141
suborn,1265,5,3,9,MARION,6,0.590,0.140,0.730,5.29,158.478,234.70,0.573,81.88,0,146.914,161.930,149.641,174.352,57.122,63.415
suborn,1265,5,3,10,OR,2,0.190,0,0.190,6.02,167.871,187.62,0.157,70.85,0.048,82.362,152.749,181.875,185.819,62.271,67.071
suborn,1265,5,3,11,BENJAMIN,8,0.450,0,0.450,6.21,156.758,181.10,0,149.12,0.348,169.202,153.755,152.172,150.775,57.402,66.304
suborn,1265,5,3,12,AND,3,0.090,0,0.090,6.66,151.675,152.91,0.017,148.46,0.090,152.518,151.931,152.017,150.234,54.124,55.216
suborn,1265,5,3,13,LILLIAN,6,0.280,0,0.280,6.75,109.021,148.62,0.009,75.44,0.219,143.063,117.813,81.837,76.353,55.465,63.082
suborn,1265,5,3,14,GO,2,0.290,0.070,0.360,7.35,92.896,152.11,0.003,81.90,0.123,152.005,82.289,82.648,88.777,52.900,60.865
suborn,1265,5,4,1,THAT,3,0.090,0,0.090,1.84,179.623,198.75,0.043,82.95,0.090,--undefined--,198.405,185.146,159.156,58.379,63.676
suborn,1265,5,4,2,JEREMY,6,0.400,0,0.400,1.93,166.697,192.80,0.383,82.82,0.013,82.882,163.644,173.219,177.761,61.116,67.896
suborn,1265,5,4,7,HAS,3,0.230,0.050,0.280,2.33,168.309,191.66,0.064,154.66,0.157,179.654,171.622,155.933,163.165,60.579,68.449
suborn,1265,5,4,8,THAT,3,0.120,0,0.120,4.19,161.580,166.12,0.043,158.69,0.073,--undefined--,163.482,159.254,--undefined--,60.511,66.477
suborn,1265,5,4,9,MARION,6,0.570,0.130,0.700,4.31,155.009,256.10,0.563,78.27,0.047,133.360,160.207,155.899,169.593,59.936,65.490
suborn,1265,5,4,10,OR,2,0.230,0,0.230,5.01,202.798,220.48,0.213,184.13,0.053,184.276,186.976,205.451,219.030,63.280,68.198
suborn,1265,5,4,11,BENJAMIN,8,0.540,0,0.540,5.24,165.533,218.10,0,146.19,0.522,199.845,164.974,158.788,148.736,58.573,68.660
suborn,1265,5,4,12,AND,3,0.140,0,0.140,5.78,147.053,148.95,0.076,144.34,0.140,146.898,147.736,148.101,145.476,58.765,63.488
suborn,1265,5,4,13,LILLIAN,6,0.310,0,0.310,5.92,142.036,164.32,0.310,131.52,0.234,146.088,141.608,139.265,141.184,57.550,61.214
suborn,1265,5,4,14,GO,2,0.310,0.080,0.390,6.54,221.343,237.48,0.042,188.08,0.310,228.737,--undefined--,--undefined--,190.552,50.907,60.617
suborn,1265,6,1,1,THAT,3,0.100,0,0.100,1.73,90.820,91.65,0.092,88.91,0.100,--undefined--,--undefined--,--undefined--,90.820,59.002,64.576
suborn,1265,6,1,2,MARION,6,0.600,0.090,0.690,1.83,161.778,185.32,0.525,80.32,0.024,124.548,174.076,172.989,179.334,60.534,67.499
suborn,1265,6,1,3,OR,2,0.180,0,0.180,2.52,189.928,206.19,0.180,166.41,0.052,--undefined--,174.645,190.428,203.961,62.454,67.892
suborn,1265,6,1,4,BENJAMIN,8,0.660,0,0.660,2.7,183.941,206.46,0,170.80,0.424,194.951,189.231,176.222,175.474,57.957,67.877
suborn,1265,6,1,5,AND,3,0.190,0,0.190,3.36,175.331,180.96,0.151,168.56,0.072,--undefined--,169.310,176.427,177.910,57.516,62.430
suborn,1265,6,1,6,JEREMY,6,0.360,0,0.360,3.55,162.445,172.07,0.356,159.17,0.119,163.516,160.861,162.645,163.321,61.290,65.212
suborn,1265,6,1,7,HAVE,3,0.180,0.060,0.240,3.91,158.389,170.67,0,148.19,0.130,169.173,160.797,150.025,151.645,60.417,66.199
suborn,1265,6,1,8,THAT,3,0.110,0,0.110,6.1,157.075,157.07,0.072,157.07,0.072,--undefined--,--undefined--,157.075,--undefined--,53.410,59.157
suborn,1265,6,1,9,MARION,6,0.650,0.140,0.790,6.21,179.125,222.44,0.632,76.50,0.052,132.922,165.156,190.851,217.137,59.184,65.739
suborn,1265,6,1,10,OR,2,0.160,0,0.160,7,180.554,192.66,0.154,170.30,0.032,170.858,174.018,180.753,189.993,61.346,65.982
suborn,1265,6,1,11,BENJAMIN,8,0.540,0,0.540,7.16,203.516,214.17,0.343,189.39,0.023,197.687,204.053,205.695,204.471,59.830,66.097
suborn,1265,6,1,12,AND,3,0.120,0,0.120,7.7,199.907,204.45,0.020,193.92,0.120,204.027,202.153,198.155,195.293,60.711,64.927
suborn,1265,6,1,13,LILLIAN,6,0.380,0,0.380,7.82,167.737,201.14,0.091,66.97,0.297,197.523,191.849,164.344,80.504,57.581,63.031
suborn,1265,6,1,14,GO,2,0.310,0.050,0.360,8.51,84.313,91.30,0.310,78.93,0.272,--undefined--,--undefined--,--undefined--,84.313,53.263,61.178
suborn,1265,6,2,1,THAT,3,0.100,0,0.100,1.73,154.765,158.96,0.062,86.07,0.100,--undefined--,157.880,158.010,137.694,57.164,63.933
suborn,1265,6,2,2,MARION,6,0.650,0.370,1.020,1.83,181.462,221.00,0.624,85.48,0.014,140.941,173.610,196.264,211.497,61.157,66.467
suborn,1265,6,2,3,OR,2,0.190,0,0.190,2.85,188.508,216.06,0.183,175.74,0.024,178.996,181.645,188.470,201.185,61.213,65.237
suborn,1265,6,2,4,JEREMY,6,0.420,0,0.420,3.04,156.499,203.55,0,142.75,0.339,194.702,163.767,150.116,146.518,59.210,65.433
suborn,1265,6,2,5,AND,3,0.090,0,0.090,3.46,148.099,151.62,0.031,143.90,0.054,148.769,149.544,144.610,--undefined--,57.540,60.057
suborn,1265,6,2,6,LILLIAN,6,0.550,0,0.550,3.55,159.847,167.20,0.106,154.02,0.477,166.126,160.189,160.241,156.878,59.201,65.454
suborn,1265,6,2,7,HAVE,3,0.230,0.080,0.310,4.1,154.910,161.99,0.114,151.33,0.191,159.639,161.915,154.749,153.260,55.641,65.549
suborn,1265,6,2,8,THAT,3,0.140,0,0.140,6.23,156.123,156.21,0.074,156.03,0.064,--undefined--,156.065,156.199,--undefined--,54.754,63.267
suborn,1265,6,2,9,MARION,6,0.530,0.050,0.580,6.37,166.950,232.13,0.031,154.71,0.454,178.543,164.062,162.995,160.198,58.611,65.220
suborn,1265,6,2,10,OR,2,0.220,0,0.220,6.95,184.029,196.52,0.186,167.22,0.044,167.922,174.727,187.459,194.691,61.772,66.533
suborn,1265,6,2,11,BENJAMIN,8,0.570,0.100,0.670,7.17,152.715,238.30,0.539,135.90,0.464,168.566,146.324,145.094,153.534,55.914,65.475
suborn,1265,6,2,12,AND,3,0.280,0,0.280,7.84,170.571,184.30,0.231,147.58,0.064,147.702,156.795,177.213,181.414,61.815,67.713
suborn,1265,6,2,13,LILLIAN,6,0.400,0,0.400,8.12,133.936,175.22,0,75.02,0.364,163.538,142.853,116.181,76.993,56.625,64.557
suborn,1265,6,2,14,GO,2,0.330,0.160,0.490,8.9,93.688,94.96,0.114,92.32,0.148,--undefined--,93.688,--undefined--,--undefined--,51.243,58.706
suborn,1265,6,3,1,THAT,3,0.220,0,0.220,2.2,169.927,181.42,0.074,161.93,0.124,--undefined--,173.169,162.924,--undefined--,50.618,62.829
suborn,1265,6,3,2,JEREMY,6,0.420,0,0.420,2.42,199.478,229.27,0.420,178.40,0.126,186.360,181.862,201.036,220.033,63.402,66.436
suborn,1265,6,3,3,OR,1,0.150,0,0.150,2.84,215.889,229.55,0.003,206.10,0.150,227.150,216.655,210.445,209.306,61.673,65.006
suborn,1265,6,3,4,BENJAMIN,8,0.560,0,0.560,2.99,164.410,206.10,0,151.50,0.544,183.619,159.139,161.065,156.998,56.211,65.879
suborn,1265,6,3,5,AND,3,0.130,0,0.130,3.55,166.862,167.34,0.130,166.26,0.094,--undefined--,--undefined--,166.328,167.002,59.581,62.866
suborn,1265,6,3,6,LILLIAN,6,0.410,0,0.410,3.68,170.398,181.77,0.150,157.55,0.377,168.762,178.786,173.313,160.731,58.096,62.948
suborn,1265,6,3,7,HAVE,3,0.180,0.030,0.210,4.09,163.113,173.61,0.006,155.15,0.115,170.738,164.870,155.508,159.777,60.113,67.250
suborn,1265,6,3,8,THAT,3,0.120,0,0.120,6.14,171.226,178.53,0.054,163.07,0.104,--undefined--,178.226,173.165,164.107,59.601,64.534
suborn,1265,6,3,9,MARION,6,0.490,0,0.490,6.26,181.989,198.42,0.448,171.67,0.156,175.538,172.794,182.893,194.152,61.532,66.666
suborn,1265,6,3,10,OR,2,0.130,0,0.130,6.75,179.633,186.18,0,173.80,0.084,182.387,--undefined--,176.447,179.838,60.323,65.126
suborn,1265,6,3,11,BENJAMIN,8,0.640,0.080,0.720,6.88,172.736,230.98,0.594,141.04,0.394,172.557,186.490,161.142,174.589,55.966,66.333
suborn,1265,6,3,12,AND,3,0.250,0,0.250,7.6,215.188,224.33,0.165,198.14,0.064,198.136,209.325,223.015,214.183,65.343,70.809
suborn,1265,6,3,13,LILLIAN,6,0.330,0,0.330,7.85,154.895,203.73,0,83.02,0.294,187.171,161.294,148.678,83.761,58.812,64.719
suborn,1265,6,3,14,GO,2,0.350,0.030,0.380,8.56,127.002,206.25,0.314,78.52,0.219,--undefined--,--undefined--,83.296,167.675,52.762,63.020
suborn,1265,6,4,1,THAT,3,0.090,0,0.090,2.34,165.819,170.08,0.051,157.47,0.085,--undefined--,--undefined--,169.763,162.101,52.996,58.091
suborn,1265,6,4,2,JEREMY,6,0.430,0,0.430,2.43,164.737,174.91,0.415,159.24,0,161.140,163.254,164.689,166.520,58.064,65.460
suborn,1265,6,4,7,HAS,3,0.280,0,0.280,2.86,161.898,174.00,0,152.44,0.109,169.353,154.208,162.251,--undefined--,57.899,65.170
suborn,1265,6,4,8,THAT,3,0.100,0,0.100,5.05,231.700,232.64,0.091,229.68,0.100,--undefined--,--undefined--,--undefined--,231.700,55.869,59.814
suborn,1265,6,4,9,MARION,6,0.460,0,0.460,5.15,184.927,246.54,0.026,171.05,0.192,201.614,174.163,180.680,183.251,60.019,65.065
suborn,1265,6,4,10,OR,2,0.140,0,0.140,5.61,175.446,177.98,0.123,173.73,0.004,174.365,--undefined--,174.359,176.530,57.628,61.396
suborn,1265,6,4,11,BENJAMIN,8,0.590,0,0.590,5.75,160.176,247.64,0.571,142.59,0.442,166.268,158.847,150.698,163.831,54.056,61.928
suborn,1265,6,4,12,AND,3,0.160,0,0.160,6.34,157.590,160.12,0.089,152.92,0.160,--undefined--,158.954,159.433,155.280,56.132,61.571
suborn,1265,6,4,13,LILLIAN,6,0.390,0,0.390,6.5,160.533,174.66,0.176,148.76,0.371,165.847,163.882,157.325,155.079,55.569,62.734
suborn,1265,6,4,14,GO,2,0.350,0.040,0.390,7.23,162.482,219.03,0.321,93.21,0.121,--undefined--,93.251,--undefined--,208.637,50.764,58.584
suborn,1265,7,1,1,THAT,3,0.180,0,0.180,1.08,251.405,297.46,0.046,87.68,0.180,283.066,290.084,261.062,171.407,58.683,67.580
suborn,1265,7,1,2,MARJORIE,6,0.620,0,0.620,1.26,191.502,232.88,0.542,87.15,0.002,162.156,181.655,208.168,226.792,61.678,69.337
